key,label,kind,values,count,file,line,heading,raw
generic::SCR-076::캠페인 목록,캠페인 목록,generic,캠페인명 / 목표 / 대상 세그먼트 / 기간 / 상태(준비 / 진행 / 종료 / 실적 요약,,V2/D08-마케팅/마케팅.md,170,D08-마케팅 마케팅 > SCR-076 캠페인 관리 > 2. UI 구성,- 캠페인 목록: 캠페인명 / 목표 / 대상 세그먼트 / 기간 / 상태(준비·진행·종료) / 실적 요약 컬럼으로 구성됩니다.
generic::SCR-077::리퍼럴 이벤트 목록,리퍼럴 이벤트 목록,generic,이벤트명 / 추천인 혜택 / 피추천인 혜택 / 기간 / 참여 수 / 상태,,V2/D08-마케팅/마케팅.md,209,D08-마케팅 마케팅 > SCR-077 리퍼럴 프로그램 > 2. UI 구성,- 리퍼럴 이벤트 목록: 이벤트명 / 추천인 혜택 / 피추천인 혜택 / 기간 / 참여 수 / 상태 컬럼으로 구성됩니다.
signup_paths,가입경로,canonical,지역카페 / 회원소개 / 블로그 / 인스타 / 현수막 / 전단지 / 간판 / 당근 / 기타,9,V2/D08-마케팅/운영정책.md,23,D08-마케팅 마케팅 — 운영정책 > 1. 핵심 원칙,"- 외부 신규 DB 컬럼 매핑: 경로 필드는 문의 유형(방문(WI) / 전화문의(TI) / 체험 / 일일입장)으로 매핑하고, 상세 경로1과 상세 경로2는 가입경로 단일 필드로 통합 매핑한다. 가입경로 9종은 간판 / 블로그 / 인스타 / 당근 / 지역카페 / 현수막 / 전단지 / 회원소개 / 기타로 고정한다."
signup_paths,가입경로,canonical,지역카페 / 회원소개 / 블로그 / 인스타 / 현수막 / 전단지 / 간판 / 당근 / 기타,9,V2/D08-마케팅/운영정책.md,26,D08-마케팅 마케팅 — 운영정책 > 1. 핵심 원칙,"- 리드 단계의 가입경로와 실제 첫 정상 결제 완료 회원의 가입경로는 다를 수 있으므로, 첫 정상 결제 완료 기준 가입경로 분포를 별도 표시한다. 가입경로 집계는 간판 / 블로그 / 인스타 / 당근 / 지역카페 / 현수막 / 전단지 / 회원소개 / 기타 9종을 기준으로 한다."
iot_device_types,IoT 기기 종류,canonical,InBody 측정기 / 락커 컨트롤러 / 출입 게이트 / 키오스크,4,V2/D09-설정관리/설정관리.md,125,D09-설정관리 설정관리 > SCR-082A 키오스크 IoT 설정 > 1. 목적,- 고정 기기 종류는 출입 게이트 / 키오스크 / 락커 컨트롤러 / InBody 측정기 4종입니다.
iot_device_types,IoT 기기 종류,canonical,InBody 측정기 / 락커 컨트롤러 / 출입 게이트 / 키오스크,4,V2/D09-설정관리/운영정책.md,89,D09-설정관리 설정관리 — 운영정책 > 6. 정책 결정 근거,"- IoT 기기 종류는 4종으로 고정하고, 문서 내 다른 표현이 있으면 출입 게이트 / 키오스크 / 락커 컨트롤러 / InBody 측정기로 정규화한다."
iot_device_types,IoT 기기 종류,canonical,InBody 측정기 / 락커 컨트롤러 / 출입 게이트 / 키오스크,4,V2/D09-설정관리/운영정책.md,112,D09-설정관리 설정관리 — 운영정책 > 7. 운영 예외 처리,"| 지원하지 않는 기기 종류 등록 | ""지원 기기 종류는 4종입니다"" | 출입 게이트 / 키오스크 / 락커 컨트롤러 / InBody 측정기 중 선택 | IoT-02 |"
generic::SCR-090::표시 항목,표시 항목,generic,발생 시각 / 작업자 / 작업 유형 / 대상 / 요약 문구,,V2/D10-본사관리/본사관리.md,92,D10-본사관리 본사관리 > SCR-090 지점 대시보드 > 최근 활동 로그,"- 표시 항목: 발생 시각, 작업자, 작업 유형, 대상, 요약 문구"
class_types,수업 유형,canonical,PT / GX / 골프 / 기타,4,V2/D10-본사관리/본사관리.md,447,D10-본사관리 본사관리 > SCR-094 KPI 대시보드 > 강습 세션 유형별 운영 KPI,"- 수업 유형과 동일한 PT/GX/골프/기타 4종 축으로 표시하며, GX 세부 종목 5종 분포와는 별도 축으로 분리합니다."
signup_paths,가입경로,canonical,지역카페 / 회원소개 / 블로그 / 인스타 / 현수막 / 전단지 / 간판 / 당근 / 기타,9,V2/D10-본사관리/본사관리.md,579,D10-본사관리 본사관리 > SCR-096 온보딩 대시보드 > 상담/가입 경로 분포,- [주간월간보고]의 등록자 기준 가입경로 9개 버킷(간판 / 블로그 / 인스타 / 당근 / 지역카페 / 현수막 / 전단지 / 회원소개 / 기타)을 막대 차트로 표시합니다.
inquiry_types,문의 유형,canonical,전화문의(TI / 방문(WI / 일일입장 / 체험,9,V2/D10-본사관리/본사관리.md,581,D10-본사관리 본사관리 > SCR-096 온보딩 대시보드 > 상담/가입 경로 분포,"- 외부 신규 DB 원천은 docs/03_템플릿/지점파일템플릿/2025년 12월 광화문점 신규통합 DB.xlsx의 신규통합DB 시트 형식입니다. 경로 필드는 문의 유형(방문(WI) / 전화문의(TI) / 체험 / 일일입장)으로 매핑하고, 상세 경로1과 상세 경로2는 가입경로 9종으로 통합 매핑합니다."
signup_paths,가입경로,canonical,지역카페 / 회원소개 / 블로그 / 인스타 / 현수막 / 전단지 / 간판 / 당근 / 기타,9,V2/D10-본사관리/본사관리.md,583,D10-본사관리 본사관리 > SCR-096 온보딩 대시보드 > 상담/가입 경로 분포,- [주간월간보고]의 WI 가입경로와 TI 가입경로는 각각 별도 9개 버킷으로 분리해 표시합니다. 두 구간 모두 보고서 표시용 버킷이며 순서는 간판 / 블로그 / 인스타 / 당근 / 지역카페 / 현수막 / 전단지 / 회원소개 / 기타입니다.
generic::SCR-099::상담 전환 분석 옵션 (체크박스),상담 전환 분석 옵션 (체크박스),generic,문의 유형 / 가입경로별 전환율을 리포트 미리보기에 추가 표시,,V2/D10-본사관리/본사관리.md,674,D10-본사관리 본사관리 > SCR-099 리포트 생성 > 리포트 설정 패널,- 상담 전환 분석 옵션 (체크박스): 활성화 시 SCR-094 KPI 퍼널 데이터를 토대로 리드 유입 -> 상담 완료 -> 회원 등록 단계별 전환율과 문의 유형·가입경로별 전환율을 리포트 미리보기에 추가 표시합니다. CSV/엑셀 내보내기 시 전환 분석 컬럼이 함께 포함됩니다.
generic::SCR-H1001::정책 유형 필터,정책 유형 필터,generic,회원 이용권 만료 / 결제기한 만료 / 락커 만료 / 수업 운영 자동화 / 운영 자동화로,,V2/D10-본사관리/본사관리.md,741,D10-본사관리 본사관리 > SCR-H1001 자동화 정책 라이브러리 > 2. UI 구성,- 정책 유형 필터: 전체 / 회원 이용권 만료 / 결제기한 만료 / 락커 만료 / 수업 운영 자동화 / 운영 자동화로 필터링한다.
generic::SCR-H1001::Step 미리보기 패널,Step 미리보기 패널,generic,정책 행 / D / 숫자 / 발송 시각 / 반복 주기 / 기본 채널(회원앱 Push 기본 / KakaoTalk fallback 선택 / 메시지 템플릿 / 기본 활성값 / 지점 제어 가능 여부를 표시,,V2/D10-본사관리/본사관리.md,768,D10-본사관리 본사관리 > SCR-H1001 자동화 정책 라이브러리 > 2. UI 구성,"- Step 미리보기 패널: 정책 행 또는 카드를 선택하면 기준일(D-숫자/D-Day/D+숫자), 발송 시각, 반복 주기, 기본 채널(회원앱 Push 기본, KakaoTalk fallback 선택), 메시지 템플릿, 기본 활성값, 지점 제어 가능 여부를 표시한다. 결제기한 만료 step에서는 미수/연체 알림 N일과 운영자 알림 발송 시각을 함께 표시한다."
notification_channels,알림 채널,canonical,Push / 카카오톡 / SMS,,V2/D10-본사관리/본사관리.md,1118,D10-본사관리 본사관리 > SCR-H1005 NPS 설문 > 설문 발송 관리,- 발송 채널 선택 (Push / 카카오톡 / SMS)
role_codes,권한 역할 코드,canonical,superAdmin / readonly / primary / manager / trainer / owner / staff / fc,8,V2/D10-본사관리/운영정책.md,16,D10-본사관리 본사관리 — 운영정책 > 1. 핵심 원칙,"- 관리자 웹 표준 역할 코드는 superAdmin, primary, owner, manager, fc, trainer, staff, readonly 8개를 기준으로 한다. owner의 화면 표시명은 Owner(지점장)으로 통일한다."
iot_device_types,IoT 기기 종류,canonical,InBody 측정기 / 락커 컨트롤러 / 출입 게이트 / 키오스크,4,V2/D11-통합운영/운영정책.md,17,D11-통합운영 통합운영 — 운영정책 > 1. 핵심 원칙,- CRM에서 사용하는 고정 기기 종류는 출입 게이트 / 키오스크 / 락커 컨트롤러 / InBody 측정기 4종이다.
"generic::global::(락커 번호, 회원, 유형, 상태 필터); FAC-EXT-01-01","(락커 번호, 회원, 유형, 상태 필터); FAC-EXT-01-01",generic,791행 FAC-EXT-01 옷 락커 / 고정 물품 락커 (분리 운영,,V2/D11-통합운영/통합운영.md,81,D11-통합운영 통합운영 > 범위 제한: IoT 상태/이벤트 수신 기준 > 4. D11에서 금지되는 액션,"(락커 번호, 회원, 유형, 상태 필터); FAC-EXT-01-01: 791행 FAC-EXT-01 옷 락커 / 고정 물품 락커 (분리 운영)"
"generic::global::(락커 번호, 회원, 유형, 상태 필터); FAC-EXT-01-05","(락커 번호, 회원, 유형, 상태 필터); FAC-EXT-01-05",generic,791행 FAC-EXT-01 옷 락커 / 고정 물품 락커 (분리 운영,,V2/D11-통합운영/통합운영.md,85,D11-통합운영 통합운영 > 범위 제한: IoT 상태/이벤트 수신 기준 > 4. D11에서 금지되는 액션,"(락커 번호, 회원, 유형, 상태 필터); FAC-EXT-01-05: 791행 FAC-EXT-01 옷 락커 / 고정 물품 락커 (분리 운영)"
"generic::SCR-I004::(락커 번호, 회원, 유형, 상태 필터); FAC-EXT-01-01","(락커 번호, 회원, 유형, 상태 필터); FAC-EXT-01-01",generic,791행 FAC-EXT-01 옷 락커 / 고정 물품 락커 (분리 운영,,V2/D11-통합운영/통합운영.md,122,D11-통합운영 통합운영 > SCR-I004 옷 락커 운영 관리 > 7. 연동 / 자동화 참조,"(락커 번호, 회원, 유형, 상태 필터); FAC-EXT-01-01: 791행 FAC-EXT-01 옷 락커 / 고정 물품 락커 (분리 운영)"
"generic::SCR-I004::(락커 번호, 회원, 유형, 상태 필터); FAC-EXT-01-05","(락커 번호, 회원, 유형, 상태 필터); FAC-EXT-01-05",generic,791행 FAC-EXT-01 옷 락커 / 고정 물품 락커 (분리 운영,,V2/D11-통합운영/통합운영.md,126,D11-통합운영 통합운영 > SCR-I004 옷 락커 운영 관리 > 7. 연동 / 자동화 참조,"(락커 번호, 회원, 유형, 상태 필터); FAC-EXT-01-05: 791행 FAC-EXT-01 옷 락커 / 고정 물품 락커 (분리 운영)"
role_codes,권한 역할 코드,canonical,superAdmin / readonly / primary / manager / trainer / owner / staff / fc,8,핏지니_정책.md,20,docs4 확정 정책집 > 1. 권한 / 역할 정책,"- 관리자 웹 표준 역할 코드는 superAdmin, primary, owner, manager, fc, trainer, staff, readonly 8종으로 고정한다."
member_status_tabs,회원 상태 필터 탭,canonical,미등록 / 전체 / 활성 / 만료 / 예정 / 임박 / 홀딩 / 탈퇴,8,핏지니_정책.md,81,docs4 확정 정책집 > 5. 회원 / 리드 정책,"- 회원 목록 상태 필터는 전체, 활성, 만료, 예정, 임박, 홀딩, 미등록, 탈퇴 총 8개 탭으로 운영한다. 전체는 집계 탭이고 나머지 7개는 실제 회원 상태값이다."
inquiry_types,문의 유형,canonical,전화문의(TI / 방문(WI / 일일입장 / 체험,,핏지니_정책.md,92,docs4 확정 정책집 > 5. 회원 / 리드 정책,"- 외부 신규 DB의 경로 필드는 문의 유형(방문(WI), 전화문의(TI), 체험, 일일입장)으로 매핑한다."
signup_paths,가입경로,canonical,지역카페 / 회원소개 / 블로그 / 인스타 / 현수막 / 전단지 / 간판 / 당근 / 기타,9,핏지니_정책.md,94,docs4 확정 정책집 > 5. 회원 / 리드 정책,"- 가입경로는 간판, 블로그, 인스타, 당근, 지역카페, 현수막, 전단지, 회원소개, 기타 9종으로 고정한다."
class_types,수업 유형,canonical,PT / GX / 골프 / 기타,4,핏지니_정책.md,156,docs4 확정 정책집 > 8. 수업 / 예약 / 출석 정책,"- 수업 유형은 PT, GX, 골프, 기타 4종으로 고정한다."
class_session_types,강습 세션 유형,canonical,PT / GX / 골프 / 기타,4,핏지니_정책.md,157,docs4 확정 정책집 > 8. 수업 / 예약 / 출석 정책,"- 강습 세션 유형은 PT, GX, 골프, 기타 4종으로 고정한다."
gx_subcategories,GX 세부종목,canonical,GX 기타 / 필라테스 / 스피닝 / 요가 / 줌바,5,핏지니_정책.md,160,docs4 확정 정책집 > 8. 수업 / 예약 / 출석 정책,"- GX 세부종목은 요가, 필라테스, 스피닝, 줌바, GX 기타 5종으로 고정한다."
iot_device_types,IoT 기기 종류,canonical,InBody 측정기 / 락커 컨트롤러 / 출입 게이트 / 키오스크,4,핏지니_정책.md,190,docs4 확정 정책집 > 9. 시설 / 락커 / 기기 정책,"- CRM에서 고정으로 인식하는 기기 종류는 출입 게이트, 키오스크, 락커 컨트롤러, InBody 측정기 4종이다."
notification_channels,알림 채널,canonical,Push / 카카오톡 / SMS,,핏지니_정책.md,205,docs4 확정 정책집 > 10. 알림 / 마케팅 / 쿠폰 / 마일리지 정책,"- 알림 채널은 회원앱 Push, 카카오톡 fallback/알림톡, SMS/LMS/MMS를 사용한다."
class_session_types,강습 세션 유형,canonical,PT / GX / 골프 / 기타,,핏지니_정책.md,317,docs4 확정 정책집 > 13. KPI / 액션 큐 정책,"- 강습 세션 유형은 PT, GX, 골프, 기타다."
gx_subcategories,GX 세부종목,canonical,GX 기타 / 필라테스 / 스피닝 / 요가 / 줌바,,핏지니_정책.md,318,docs4 확정 정책집 > 13. KPI / 액션 큐 정책,"- GX 세부종목은 요가, 필라테스, 스피닝, 줌바, GX 기타다."
