edgeId,diagramId,fromNode,toNode,label,actor,tcId,tcType,priority,automated,notes
E_E12_REFRESH_FAIL_01,E12_세션만료,,,"E_E12_REFRESH_FAIL_01 갱신 실패 E401003",manager,TC-E12-005-NEG,negative,P1,Y,
E_E12_MODAL_01,E12_세션만료,,,"E_E12_MODAL_01",manager,TC-E12-006-BND,boundary,P2,Y,
E_E12_MODAL_LOGIN_01,E12_세션만료,,,"E_E12_MODAL_LOGIN_01 재로그인 클릭",manager,TC-E12-007-BND,boundary,P2,Y,
E_E12_REDIRECT_01,E12_세션만료,,,"E_E12_REDIRECT_01",manager,TC-E12-008-BND,boundary,P2,Y,
E_E12_MODAL_DISMISS_01,E12_세션만료,,,"E_E12_MODAL_DISMISS_01 닫기",manager,TC-E12-009-BND,boundary,P2,Y,
E_E12_READONLY_ACTION_01,E12_세션만료,,,"E_E12_READONLY_ACTION_01 쓰기 시도",manager,TC-E12-010-BND,boundary,P2,Y,
E_E12_LOGIN_OK_01,E12_세션만료,,,"E_E12_LOGIN_OK_01 로그인 성공",manager,TC-E12-011-BND,boundary,P2,Y,
E_E12_RESTORE_YES_01,E12_세션만료,,,"E_E12_RESTORE_YES_01 있음",manager,TC-E12-012-BND,boundary,P2,Y,
E_E12_RESTORE_NO_01,E12_세션만료,,,"E_E12_RESTORE_NO_01 없음",manager,TC-E12-013-NEG,negative,P1,Y,
E_E12_REISSUE_OK_01,E12_세션만료,,,"E_E12_REISSUE_OK_01",manager,TC-E12-014-BND,boundary,P2,Y,
E_E13_SERVER_01,E13_데이터_불일치,,,"E_E13_SERVER_01",manager,TC-E13-001-BND,boundary,P2,Y,
E_E13_PASS_01,E13_데이터_불일치,,,"E_E13_PASS_01 상태 일치",manager,TC-E13-002-BND,boundary,P2,Y,
E_E13_MISMATCH_01,E13_데이터_불일치,,,"E_E13_MISMATCH_01 상태 불일치",manager,TC-E13-003-BND,boundary,P2,Y,
E_E13_STATE_TRANS_01,E13_데이터_불일치,,,"E_E13_STATE_TRANS_01 상태 전이 오류",manager,TC-E13-004-NEG,negative,P1,Y,
E_E13_BIZ_RULE_01,E13_데이터_불일치,,,"E_E13_BIZ_RULE_01 비즈니스 규칙",manager,TC-E13-005-BND,boundary,P2,Y,
E_E13_STALE_01,E13_데이터_불일치,,,"E_E13_STALE_01 오래된 데이터",manager,TC-E13-006-BND,boundary,P2,Y,
E_E13_409_TOAST_01,E13_데이터_불일치,,,"E_E13_409_TOAST_01",manager,TC-E13-007-EXC,exception,P1,N,
E_E13_422_MODAL_01,E13_데이터_불일치,,,"E_E13_422_MODAL_01",manager,TC-E13-008-BND,boundary,P2,Y,
E_E13_RELOAD_01,E13_데이터_불일치,,,"E_E13_RELOAD_01",manager,TC-E13-009-BND,boundary,P2,Y,
E_E13_MODAL_CLOSE_01,E13_데이터_불일치,,,"E_E13_MODAL_CLOSE_01 확인",manager,TC-E13-010-BND,boundary,P2,Y,
E_E13_RETRY_01,E13_데이터_불일치,,,"E_E13_RETRY_01",manager,TC-E13-011-BND,boundary,P2,Y,
E_E13_RETRY_YES_01,E13_데이터_불일치,,,"E_E13_RETRY_YES_01 재시도",manager,TC-E13-012-BND,boundary,P2,Y,
E_E13_RETRY_NO_01,E13_데이터_불일치,,,"E_E13_RETRY_NO_01 취소",manager,TC-E13-013-BND,boundary,P2,Y,
E_LOAD_FAIL_01,F1_SCR-M003,,,"E_LOAD_FAIL_01 오류",manager,TC-M003-001-NEG,negative,P1,Y,
E_LOAD_ERR_NAV_01,F1_SCR-M003,,,"E_LOAD_ERR_NAV_01",manager,TC-M003-002-BND,boundary,P2,Y,
E_M003_EDIT_01,F2_SCR-M003,,,"E_M003_EDIT_01 필드 수정",manager,TC-M003-003-BND,boundary,P0,Y,
E_VALID_FAIL_01,F2_SCR-M003,,,"E_VALID_FAIL_01 실패",manager,TC-M003-004-NEG,negative,P0,Y,
E_STEP2_EDIT_01,F2_SCR-M003,,,"E_STEP2_EDIT_01",manager,TC-M003-005-BND,boundary,P0,Y,
E_S2_FAIL_01,F2_SCR-M003,,,"E_S2_FAIL_01 실패",manager,TC-M003-006-NEG,negative,P0,Y,
E_CANCEL_01,F2_SCR-M003,,,"E_CANCEL_01 취소 클릭 isDirty=true",manager,TC-M003-007-BND,boundary,P0,Y,
E_STEP1_01,F6_SCR-M007,,,"E_STEP1_01 초기",manager,TC-M007-001-BND,boundary,P2,Y,
E_STEP2_01,F6_SCR-M007,,,"E_STEP2_01 두 회원 선택 완료",manager,TC-M007-002-BND,boundary,P2,Y,
E_STEP3_01,F6_SCR-M007,,,"E_STEP3_01 필드 선택 완료",manager,TC-M007-003-BND,boundary,P2,Y,
E_SEARCH_IDLE_01,F6_SCR-M007,,,"E_SEARCH_IDLE_01",manager,TC-M007-004-BND,boundary,P2,Y,
E_SEARCH_LOADING_01,F6_SCR-M007,,,"E_SEARCH_LOADING_01",manager,TC-M007-005-BND,boundary,P2,Y,
E_SEARCH_RESULT_01,F6_SCR-M007,,,"E_SEARCH_RESULT_01",manager,TC-M007-006-BND,boundary,P2,Y,
E_FIELD_PARTIAL_01,F6_SCR-M007,,,"E_FIELD_PARTIAL_01 일부 선택",manager,TC-M007-007-BND,boundary,P2,Y,
E_FIELD_ALL_01,F6_SCR-M007,,,"E_FIELD_ALL_01 전체 선택",manager,TC-M007-008-BND,boundary,P2,Y,
E_STATE,F6_SCR-M007,,,"",manager,TC-M007-009,positive,P2,Y,
E_SEARCH_200_01,F8_SCR-M007,,,"E_SEARCH_200_01 200",manager,TC-M007-010-BND,boundary,P2,Y,
E_SEARCH_500_01,F8_SCR-M007,,,"E_SEARCH_500_01 500",manager,TC-M007-011-EXC,exception,P1,N,
E_SEARCH_TIMEOUT_01,F8_SCR-M007,,,"E_SEARCH_TIMEOUT_01 타임아웃",manager,TC-M007-012-NEG,negative,P1,Y,
E_MERGE_200_01,F8_SCR-M007,,,"E_MERGE_200_01 200",manager,TC-M007-013-BND,boundary,P2,Y,
E_MERGE_400_01,F8_SCR-M007,,,"E_MERGE_400_01 400 동일 회원",manager,TC-M007-014-BND,boundary,P2,Y,
E_MERGE_403_01,F8_SCR-M007,,,"E_MERGE_403_01 403 권한없음",manager,TC-M007-015-NEG,negative,P1,Y,
E_MERGE_409_01,F8_SCR-M007,,,"E_MERGE_409_01 409 이미 병합됨",manager,TC-M007-016-EXC,exception,P1,N,
E_MERGE_500_01,F8_SCR-M007,,,"E_MERGE_500_01 500",manager,TC-M007-017-EXC,exception,P1,N,
E_MERGE_TIMEOUT_01,F8_SCR-M007,,,"E_MERGE_TIMEOUT_01 타임아웃",manager,TC-M007-018-NEG,negative,P1,Y,
E_RECOVER_SEARCH_01,F8_SCR-M007,,,"E_RECOVER_SEARCH_01 재입력",manager,TC-M007-019-BND,boundary,P2,Y,
E_RECOVER_MERGE_01,F8_SCR-M007,,,"E_RECOVER_MERGE_01 모달 유지",manager,TC-M007-020-BND,boundary,P2,Y,
E_EVT_MERGE_OK_01,F9_SCR-M007,,,"E_EVT_MERGE_OK_01 병합 성공",manager,TC-M007-021-BND,boundary,P2,Y,
E_EVT_MERGE_FAIL_01,F9_SCR-M007,,,"E_EVT_MERGE_FAIL_01 병합 실패",manager,TC-M007-022-NEG,negative,P1,Y,
E_EVT_SAME_MEMBER_01,F9_SCR-M007,,,"E_EVT_SAME_MEMBER_01 동일 회원 선택",manager,TC-M007-023-BND,boundary,P2,Y,
E_EVT_SEARCH_ERR_01,F9_SCR-M007,,,"E_EVT_SEARCH_ERR_01 검색 오류",manager,TC-M007-024-NEG,negative,P1,Y,
E_EVT_MERGE_400_01,F9_SCR-M007,,,"E_EVT_MERGE_400_01 400 동일 회원",manager,TC-M007-025-BND,boundary,P2,Y,
E_EVT_MERGE_409_01,F9_SCR-M007,,,"E_EVT_MERGE_409_01 409 이미 병합",manager,TC-M007-026-EXC,exception,P1,N,
E_NAV_01,F1_SCR-S003,,,"E_NAV_01",staff,TC-S003-001-BND,boundary,P2,Y,
E_SESSION_EMPTY_01,F1_SCR-S003,,,"E_SESSION_EMPTY_01: 데이터 없음",staff,TC-S003-002-NEG,negative,P1,Y,
E_LOAD_02,F1_SCR-S003,,,"E_LOAD_02",staff,TC-S003-003-BND,boundary,P2,Y,
E_BACK_POS_01,F1_SCR-S003,,,"E_BACK_POS_01: POS 판매로 이동",staff,TC-S003-004-BND,boundary,P2,Y,
E_METHOD_CARD_01,F2_SCR-S003,,,"E_METHOD_CARD_01: 카드 선택",staff,TC-S003-005-BND,boundary,P0,Y,
E_METHOD_CASH_01,F2_SCR-S003,,,"E_METHOD_CASH_01: 현금 선택",staff,TC-S003-006-BND,boundary,P0,Y,
E_METHOD_MILEAGE_01,F2_SCR-S003,,,"E_METHOD_MILEAGE_01: 마일리지 선택",staff,TC-S003-007-BND,boundary,P0,Y,
E_METHOD_MIXED_01,F2_SCR-S003,,,"E_METHOD_MIXED_01: 복합결제 선택",staff,TC-S003-008-BND,boundary,P0,Y,
E_MILEAGE_MEMBER_01,F2_SCR-S003,,,"E_MILEAGE_MEMBER_01: 회원 미선택",staff,TC-S003-009-BND,boundary,P0,Y,
E_MILEAGE_LACK_01,F2_SCR-S003,,,"E_MILEAGE_LACK_01: 마일리지 부족",staff,TC-S003-010-BND,boundary,P0,Y,
E_MILEAGE_OK_01,F2_SCR-S003,,,"E_MILEAGE_OK_01: 충분",staff,TC-S003-011-BND,boundary,P0,Y,
E_MIXED_CHECK_01,F2_SCR-S003,,,"E_MIXED_CHECK_01: 합계 일치",staff,TC-S003-012-BND,boundary,P0,Y,
E_MIXED_MISMATCH_01,F2_SCR-S003,,,"E_MIXED_MISMATCH_01: 합계 불일치",staff,TC-S003-013-BND,boundary,P0,Y,
E_CONFIRM_BTN_01,F2_SCR-S003,,,"E_CONFIRM_BTN_01: 결제 확인 클릭",staff,TC-S003-014-BND,boundary,P0,Y,
E_DUP_FOUND_01,F2_SCR-S003,,,"E_DUP_FOUND_01: 중복 발견",staff,TC-S003-015-NEG,negative,P0,Y,
E_DUP_CLEAR_01,F2_SCR-S003,,,"E_DUP_CLEAR_01: 중복 없음",staff,TC-S003-016-NEG,negative,P0,Y,
E_DUP_CANCEL_01,F2_SCR-S003,,,"E_DUP_CANCEL_01: 취소",staff,TC-S003-017-BND,boundary,P0,Y,
E_DUP_PROCEED_01,F2_SCR-S003,,,"E_DUP_PROCEED_01: 계속 진행",staff,TC-S003-018-BND,boundary,P0,Y,
E_PAY_OK_01,F2_SCR-S003,,,"E_PAY_OK_01: 200 OK",staff,TC-S003-019-BND,boundary,P0,Y,
E_PAY_ERR_01,F2_SCR-S003,,,"E_PAY_ERR_01: 실패",staff,TC-S003-020-NEG,negative,P0,Y,
E_MILEAGE_ERR_01,F2_SCR-S003,,,"E_MILEAGE_ERR_01: 마일리지 차감 실패",staff,TC-S003-021-NEG,negative,P0,Y,
E_RECEIPT_01,F2_SCR-S003,,,"E_RECEIPT_01: 영수증 출력",staff,TC-S003-022-BND,boundary,P0,Y,
E_SMS_01,F2_SCR-S003,,,"E_SMS_01: 문자 발송",staff,TC-S003-023-BND,boundary,P0,Y,
E_CONTINUE_01,F2_SCR-S003,,,"E_CONTINUE_01: 계속 판매하기",staff,TC-S003-024-BND,boundary,P0,Y,
E_TO_SALES_01,F2_SCR-S003,,,"E_TO_SALES_01: 매출 현황으로",staff,TC-S003-025-BND,boundary,P0,Y,
E_SB_C003_01,F1_SCR-C003,,,"E_SB_C003_01",fc,TC-C003-001-BND,boundary,P2,Y,
E_URL_C003_01,F1_SCR-C003,,,"E_URL_C003_01",fc,TC-C003-002-BND,boundary,P2,Y,
E_AUTH_C003_01,F1_SCR-C003,,,"E_AUTH_C003_01: primary/owner/manager",fc,TC-C003-003-BND,boundary,P2,Y,
E_AUTH_C003_02,F1_SCR-C003,,,"E_AUTH_C003_02: fc/staff/readonly",fc,TC-C003-004-BND,boundary,P2,Y,
E_C003_01,F2_SCR-C003,,,"E_C003_01: 미리보기 버튼",fc,TC-C003-005-BND,boundary,P0,Y,
E_C003_02,F2_SCR-C003,,,"E_C003_02: 켜기",fc,TC-C003-006-BND,boundary,P0,Y,
E_C003_03,F2_SCR-C003,,,"E_C003_03: 끄기",fc,TC-C003-007-BND,boundary,P0,Y,
E_C003_04,F2_SCR-C003,,,"E_C003_04: 일괄 생성 버튼",fc,TC-C003-008-BND,boundary,P0,Y,
E_C003_05,F2_SCR-C003,,,"E_C003_05: ✅ 통과",fc,TC-C003-009-BND,boundary,P0,Y,
E_C003_06,F2_SCR-C003,,,"E_C003_06: ❌ 템플릿 없음",fc,TC-C003-010-NEG,negative,P0,Y,
E_C003_07,F2_SCR-C003,,,"E_C003_07: ❌ 요일 미선택",fc,TC-C003-011-BND,boundary,P0,Y,
E_C003_08,F2_SCR-C003,,,"E_C003_08: ❌ 시간 미입력",fc,TC-C003-012-BND,boundary,P0,Y,
E_C003_09,F2_SCR-C003,,,"E_C003_09: ❌ 기간 미입력",fc,TC-C003-013-BND,boundary,P0,Y,
E_C003_10,F2_SCR-C003,,,"E_C003_10: ❌ 종료일<시작일",fc,TC-C003-014-BND,boundary,P0,Y,
E_C003_11,F2_SCR-C003,,,"E_C003_11: 생성 확인 클릭",fc,TC-C003-015-BND,boundary,P0,Y,
E_C003_12,F2_SCR-C003,,,"E_C003_12: ✅ 200 성공",fc,TC-C003-016-BND,boundary,P0,Y,
E_C003_13,F2_SCR-C003,,,"E_C003_13: ❌ 검증실패",fc,TC-C003-017-NEG,negative,P0,Y,
E_C003_14,F2_SCR-C003,,,"E_C003_14: ⚠️ 500 시스템에러",fc,TC-C003-018-NEG,negative,P0,Y,
E_BTN_C003_01,F3_SCR-C003,,,"E_BTN_C003_01",fc,TC-C003-019-BND,boundary,P2,Y,
E_BTN_C003_02,F3_SCR-C003,,,"E_BTN_C003_02",fc,TC-C003-020-BND,boundary,P2,Y,
E_BTN_C003_03,F3_SCR-C003,,,"E_BTN_C003_03",fc,TC-C003-021-BND,boundary,P2,Y,
E_BTN_C003_04,F3_SCR-C003,,,"E_BTN_C003_04",fc,TC-C003-022-BND,boundary,P2,Y,
E_BTN_C003_05,F3_SCR-C003,,,"E_BTN_C003_05",fc,TC-C003-023-BND,boundary,P2,Y,
E_BTN_C003_06,F3_SCR-C003,,,"E_BTN_C003_06",fc,TC-C003-024-BND,boundary,P2,Y,
E_BTN_C003_07,F3_SCR-C003,,,"E_BTN_C003_07",fc,TC-C003-025-BND,boundary,P2,Y,
E_BTN_C003_08,F3_SCR-C003,,,"E_BTN_C003_08",fc,TC-C003-026-BND,boundary,P2,Y,
E_BTN_C003_09,F3_SCR-C003,,,"E_BTN_C003_09",fc,TC-C003-027-BND,boundary,P2,Y,
E_BTN_C003_10,F3_SCR-C003,,,"E_BTN_C003_10",fc,TC-C003-028-BND,boundary,P2,Y,
E_BTN_C003_11,F3_SCR-C003,,,"E_BTN_C003_11",fc,TC-C003-029-BND,boundary,P2,Y,
E_ACT_C003_01,F3_SCR-C003,,,"E_ACT_C003_01: 선택",fc,TC-C003-030-BND,boundary,P2,Y,
E_ACT_C003_02,F3_SCR-C003,,,"E_ACT_C003_02: 클릭",fc,TC-C003-031-BND,boundary,P2,Y,
E_ACT_C003_03,F3_SCR-C003,,,"E_ACT_C003_03",fc,TC-C003-032-BND,boundary,P2,Y,
E_ACT_C003_04,F3_SCR-C003,,,"E_ACT_C003_04: 유효성 통과",fc,TC-C003-033-BND,boundary,P2,Y,
E_ACT_C003_05,F3_SCR-C003,,,"E_ACT_C003_05: 유효성 실패",fc,TC-C003-034-NEG,negative,P1,Y,
E_F4_C003_01,F4_SCR-C003,,,"E_F4_C003_01: 요일/기간 변경",fc,TC-C003-035-BND,boundary,P2,Y,
E_F4_C003_02,F4_SCR-C003,,,"E_F4_C003_02: 미리보기 버튼 클릭",fc,TC-C003-036-BND,boundary,P2,Y,
E_F4_C003_03,F4_SCR-C003,,,"E_F4_C003_03: 결과 있음",fc,TC-C003-037-BND,boundary,P2,Y,
E_F4_C003_04,F4_SCR-C003,,,"E_F4_C003_04: 결과 없음",fc,TC-C003-038-NEG,negative,P1,Y,
E_F4_C003_05,F4_SCR-C003,,,"E_F4_C003_05: 미리보기 숨기기",fc,TC-C003-039-BND,boundary,P2,Y,
E_F5_C003_01,F5_SCR-C003,,,"E_F5_C003_01: 일괄 생성 + 유효성 통과",fc,TC-C003-040-BND,boundary,P2,Y,
E_F5_C003_02,F5_SCR-C003,,,"E_F5_C003_02: 상위 20건 미리보기",fc,TC-C003-041-BND,boundary,P2,Y,
E_F5_C003_03,F5_SCR-C003,,,"E_F5_C003_03: 생성 버튼",fc,TC-C003-042-BND,boundary,P2,Y,
E_F5_C003_04,F5_SCR-C003,,,"E_F5_C003_04: 취소 버튼/X/ESC",fc,TC-C003-043-BND,boundary,P2,Y,
E_F5_C003_05,F5_SCR-C003,,,"E_F5_C003_05: 성공",fc,TC-C003-044-BND,boundary,P2,Y,
E_F5_C003_06,F5_SCR-C003,,,"E_F5_C003_06: 실패",fc,TC-C003-045-NEG,negative,P1,Y,
E_F6_EDIT_ACTIVE_01,F6_SCR-P003,,,"E_F6_EDIT_ACTIVE_01: 수정 + 활성",manager,TC-P003-001-BND,boundary,P2,Y,
E_F6_EDIT_INACTIVE_01,F6_SCR-P003,,,"E_F6_EDIT_INACTIVE_01: 수정 + 비활성",manager,TC-P003-002-BND,boundary,P2,Y,
E_F6_COPY_01,F6_SCR-P003,,,"E_F6_COPY_01: 복사 모드",manager,TC-P003-003-BND,boundary,P2,Y,
E_F6_READONLY_01,F6_SCR-P003,,,"E_F6_READONLY_01: trainer/front",manager,TC-P003-004-BND,boundary,P2,Y,
E_F6_IDLE_01,F6_SCR-P003,,,"E_F6_IDLE_01: saving=false",manager,TC-P003-005-BND,boundary,P2,Y,
E_F6_PKG_OPEN_01,F6_SCR-P003,,,"E_F6_PKG_OPEN_01: packageOpen=true",manager,TC-P003-006-BND,boundary,P2,Y,
E_F6_PKG_CLOSE_01,F6_SCR-P003,,,"E_F6_PKG_CLOSE_01: packageOpen=false",manager,TC-P003-007-BND,boundary,P2,Y,
E_F8_NAME_EMPTY_01,F8_SCR-P003,,,"E_F8_NAME_EMPTY_01: 상품명 빈값",manager,TC-P003-008-BND,boundary,P2,Y,
E_F8_PRICE_EMPTY_01,F8_SCR-P003,,,"E_F8_PRICE_EMPTY_01: 금액 0/null",manager,TC-P003-009-BND,boundary,P2,Y,
E_F8_DUP_01,F8_SCR-P003,,,"E_F8_DUP_01: 중복명",manager,TC-P003-010-NEG,negative,P1,Y,
E_F8_DUP_CHK_ERR_01,F8_SCR-P003,,,"E_F8_DUP_CHK_ERR_01: 중복 확인 API 실패",manager,TC-P003-011-NEG,negative,P1,Y,
E_F8_DEL_01,F8_SCR-P003,,,"E_F8_DEL_01: 삭제 실행",manager,TC-P003-012-BND,boundary,P2,Y,
E_F8_DEL_OK_01,F8_SCR-P003,,,"E_F8_DEL_OK_01: 200",manager,TC-P003-013-BND,boundary,P2,Y,
E_F8_DEL_FAIL_01,F8_SCR-P003,,,"E_F8_DEL_FAIL_01: 실패",manager,TC-P003-014-NEG,negative,P1,Y,
E_F8_DEACT_OK_01,F8_SCR-P003,,,"E_F8_DEACT_OK_01: 성공",manager,TC-P003-015-BND,boundary,P2,Y,
E_F8_DEACT_FAIL_01,F8_SCR-P003,,,"E_F8_DEACT_FAIL_01: 실패",manager,TC-P003-016-NEG,negative,P1,Y,
E_F9_SAVE_OK_01,F9_SCR-P003,,,"E_F9_SAVE_OK_01",manager,TC-P003-017-BND,boundary,P2,Y,
E_F9_DUP_ERR_01,F9_SCR-P003,,,"E_F9_DUP_ERR_01",manager,TC-P003-018-BND,boundary,P2,Y,
E_F9_DUP_CHK_ERR_01,F9_SCR-P003,,,"E_F9_DUP_CHK_ERR_01",manager,TC-P003-019-BND,boundary,P2,Y,
E_F9_DEL_OK_01,F9_SCR-P003,,,"E_F9_DEL_OK_01",manager,TC-P003-020-BND,boundary,P2,Y,
E_F9_DEL_ERR_01,F9_SCR-P003,,,"E_F9_DEL_ERR_01",manager,TC-P003-021-BND,boundary,P2,Y,
E_F9_DEACT_OK_01,F9_SCR-P003,,,"E_F9_DEACT_OK_01",manager,TC-P003-022-BND,boundary,P2,Y,
E_F9_DEACT_ERR_01,F9_SCR-P003,,,"E_F9_DEACT_ERR_01",manager,TC-P003-023-BND,boundary,P2,Y,
E_F1_SB_01,F1_SCR-P004,,,"E_F1_SB_01",manager,TC-P004-001-BND,boundary,P2,Y,
E_F1_URL_01,F1_SCR-P004,,,"E_F1_URL_01",manager,TC-P004-002-BND,boundary,P2,Y,
E_F1_DASH_01,F1_SCR-P004,,,"E_F1_DASH_01",manager,TC-P004-003-BND,boundary,P2,Y,
E_062_F2_S1_VALID_FAIL_01,F2_SCR-062,,,"E_062_F2_S1_VALID_FAIL_01 직원 미선택",manager,TC-062-001-BND,boundary,P0,Y,
E_062_F2_S1_VALID_FAIL_02,F2_SCR-062,,,"E_062_F2_S1_VALID_FAIL_02 퇴사일 미입력",manager,TC-062-002-BND,boundary,P0,Y,
E_062_F2_S1_VALID_FAIL_03,F2_SCR-062,,,"E_062_F2_S1_VALID_FAIL_03 퇴사일 과거",manager,TC-062-003-BND,boundary,P0,Y,
E_062_F2_S1_OK_FC_01,F2_SCR-062,,,"E_062_F2_S1_OK_FC_01 검증 통과 + FC 역할",manager,TC-062-004-BND,boundary,P0,Y,
E_062_F2_S1_OK_NONFC_01,F2_SCR-062,,,"E_062_F2_S1_OK_NONFC_01 검증 통과 + 비FC",manager,TC-062-005-BND,boundary,P0,Y,
E_062_F2_S2_PT_WARN_01,F2_SCR-062,,,"E_062_F2_S2_PT_WARN_01 PT잔여 미배정",manager,TC-062-006-BND,boundary,P0,Y,
E_062_F2_S2_OK_01,F2_SCR-062,,,"E_062_F2_S2_OK_01 전원 배정 완료",manager,TC-062-007-BND,boundary,P0,Y,
E_062_F2_S2_BACK_01,F2_SCR-062,,,"E_062_F2_S2_BACK_01 이전",manager,TC-062-008-BND,boundary,P0,Y,
E_062_F2_S3_NEXT_01,F2_SCR-062,,,"E_062_F2_S3_NEXT_01 처리 방법 선택 후 다음",manager,TC-062-009-BND,boundary,P0,Y,
E_062_F2_S3_BACK_FC_01,F2_SCR-062,,,"E_062_F2_S3_BACK_FC_01 이전 FC",manager,TC-062-010-BND,boundary,P0,Y,
E_062_F2_S3_BACK_NONFC_01,F2_SCR-062,,,"E_062_F2_S3_BACK_NONFC_01 이전 비FC",manager,TC-062-011-BND,boundary,P0,Y,
E_062_F2_S4_BACK_01,F2_SCR-062,,,"E_062_F2_S4_BACK_01 이전",manager,TC-062-012-BND,boundary,P0,Y,
E_062_F2_S4_SUBMIT_01,F2_SCR-062,,,"E_062_F2_S4_SUBMIT_01 퇴사 예정 등록",manager,TC-062-013-BND,boundary,P0,Y,
E_062_F2_SUBMIT_OK_01,F2_SCR-062,,,"E_062_F2_SUBMIT_OK_01 성공",manager,TC-062-014-BND,boundary,P0,Y,
E_062_F2_SUBMIT_FAIL_01,F2_SCR-062,,,"E_062_F2_SUBMIT_FAIL_01 검증 실패",manager,TC-062-015-NEG,negative,P0,Y,
E_062_F2_SUBMIT_SYS_01,F2_SCR-062,,,"E_062_F2_SUBMIT_SYS_01 시스템 에러",manager,TC-062-016-NEG,negative,P0,Y,
E_062_F2_DONE_01,F2_SCR-062,,,"E_062_F2_DONE_01",manager,TC-062-017-BND,boundary,P0,Y,
E_PAST,F2_SCR-062,,,"",manager,TC-062-018,positive,P0,Y,
E_062_F3_S1_NEXT_01,F3_SCR-062,,,"E_062_F3_S1_NEXT_01 검증 후",manager,TC-062-019-BND,boundary,P2,Y,
E_062_F3_FC_01,F3_SCR-062,,,"E_062_F3_FC_01 FC",manager,TC-062-020-BND,boundary,P2,Y,
E_062_F3_NONFC_01,F3_SCR-062,,,"E_062_F3_NONFC_01 비FC",manager,TC-062-021-BND,boundary,P2,Y,
E_062_F3_S2_PREV_01,F3_SCR-062,,,"E_062_F3_S2_PREV_01",manager,TC-062-022-BND,boundary,P2,Y,
E_062_F3_S2_NEXT_01,F3_SCR-062,,,"E_062_F3_S2_NEXT_01 배정 확인 후",manager,TC-062-023-BND,boundary,P2,Y,
E_062_F3_BULK_01,F3_SCR-062,,,"E_062_F3_BULK_01 FC 선택 후",manager,TC-062-024-BND,boundary,P2,Y,
E_062_F3_S3_PREV_FC_01,F3_SCR-062,,,"E_062_F3_S3_PREV_FC_01 FC",manager,TC-062-025-BND,boundary,P2,Y,
E_062_F3_S3_PREV_NONFC_01,F3_SCR-062,,,"E_062_F3_S3_PREV_NONFC_01 비FC",manager,TC-062-026-BND,boundary,P2,Y,
E_062_F3_S3_NEXT_01,F3_SCR-062,,,"E_062_F3_S3_NEXT_01",manager,TC-062-027-BND,boundary,P2,Y,
E_062_F3_S4_PREV_01,F3_SCR-062,,,"E_062_F3_S4_PREV_01",manager,TC-062-028-BND,boundary,P2,Y,
E_062_F3_SUBMIT_01,F3_SCR-062,,,"E_062_F3_SUBMIT_01",manager,TC-062-029-BND,boundary,P2,Y,
E_062_F4_STAFF_SELECT_01,F4_SCR-062,,,"E_062_F4_STAFF_SELECT_01 직원 Select 변경",manager,TC-062-030-BND,boundary,P2,Y,
E_062_F4_STAFF_LOAD_OK_01,F4_SCR-062,,,"E_062_F4_STAFF_LOAD_OK_01",manager,TC-062-031-BND,boundary,P2,Y,
E_062_F4_STAFF_LOAD_ERR_01,F4_SCR-062,,,"E_062_F4_STAFF_LOAD_ERR_01",manager,TC-062-032-BND,boundary,P2,Y,
E_062_F4_DATE_01,F4_SCR-062,,,"E_062_F4_DATE_01 퇴사 예정일 입력",manager,TC-062-033-BND,boundary,P2,Y,
E_VALID,F4_SCR-062,,,"E_062_F4_DATE_OK_01",manager,TC-062-034-BND,boundary,P2,Y,
E_062_F4_FC_SELECT_01,F4_SCR-062,,,"E_062_F4_FC_SELECT_01 일괄 배정 FC 선택",manager,TC-062-035-BND,boundary,P2,Y,
E_062_F4_MEMBER_FC_01,F4_SCR-062,,,"E_062_F4_MEMBER_FC_01 개별 회원 재배정 FC 선택",manager,TC-062-036-BND,boundary,P2,Y,
E_062_F4_PT_WARN_01,F4_SCR-062,,,"E_062_F4_PT_WARN_01 PT잔여 + 미배정",manager,TC-062-037-BND,boundary,P2,Y,
E_062_F5_STEP4_01,F5_SCR-062,,,"E_062_F5_STEP4_01 Step 4 도달",manager,TC-062-038-BND,boundary,P2,Y,
E_062_F5_SUBMIT_01,F5_SCR-062,,,"E_062_F5_SUBMIT_01 퇴사 예정 등록 클릭",manager,TC-062-039-BND,boundary,P2,Y,
E_062_F5_OK_01,F5_SCR-062,,,"E_062_F5_OK_01 성공",manager,TC-062-040-BND,boundary,P2,Y,
E_062_F5_FAIL_01,F5_SCR-062,,,"E_062_F5_FAIL_01 실패",manager,TC-062-041-NEG,negative,P1,Y,
E_062_F5_SYS_01,F5_SCR-062,,,"E_062_F5_SYS_01 시스템 에러",manager,TC-062-042-NEG,negative,P1,Y,
E_062_F5_BACK_01,F5_SCR-062,,,"E_062_F5_BACK_01 이전 클릭",manager,TC-062-043-BND,boundary,P2,Y,
E_062_F6_LOADING_01,F6_SCR-062,,,"E_062_F6_LOADING_01 직원 목록 로딩",manager,TC-062-044-BND,boundary,P2,Y,
E_STEP1,F6_SCR-062,,,"E_062_F6_STAFF_NONE_01 직원 미선택",manager,TC-062-045-BND,boundary,P2,Y,
E_STEP3,F6_SCR-062,,,"E_062_F6_STEP4_01",manager,TC-062-046-BND,boundary,P2,Y,
E_STEP4,F6_SCR-062,,,"E_062_F6_SUBMIT_01 제출 중",manager,TC-062-047-BND,boundary,P2,Y,
